ColumnName,Tables,DataType,DataLength,Key
IdStatus,"dbo.GatewayWhiteList,dbo.TransferByHoldReserved,Operation.ProductTransfer,dbo.OtherProductStatus,MoneyOrder.SaleRecordDetails,dbo.TransfersUnclaimed,dbo.TransferOFACReport,dbo.BanruralResponseLog,BillPayment.StateForBillers,dbo.Owner-old,Operation.ProductTransferDetail,BillPayment.TransferR,dbo.GatewayUser,dbo.GatewayActionCodeAggregator,MoneyOrder.SaleRecord,dbo.TransferFraudDetail,dbo.AgentBankConfigAccount,dbo.Ownerofac,dbo.Checks,dbo.PontualResponseLog,dbo.Status,dbo.TToMobileResponseLog,dbo.PagosIntResponseLog,dbo.AriasResponseLog,Regalii.TransferR,dbo.AgentOtherProduct,dbo.CheckHolds,dbo.transferkill,TransFerTo.TransferTTo,dbo.BancoIndustrialResponseLog,dbo.CheckDetails,BillPayment.BillersTempOct,dbo.OwnerREsp05Agsoto2021,dbo.CustomerSearch,dbo.AtlasTransaction,dbo.BancoUnionResponseLog,dbo.CITIResponseLog,dbo.AgentCollectType,dbo.CustomerSearch2,dbo.TNWResponseLog,dbo.Transfer,dbo.BankayaResponseLog,dbo.StatusToSendCellularMsg,dbo.Tickets,dbo.ComplianceProducts,dbo.ApprizaResponseLog,dbo.MacroFinancieraResponseLog,dbo.TransferDetail,dbo.ServiCentroResponseLog,dbo.GpResponseLog,lunex.TransferLN,dbo.GirosMexResponseLog,dbo.CollectionNotificationRuleType,dbo.CollectionNotificationRule,dbo.BTSResponseLog,dbo.IntermexResponseLog,MoneyOrder.SaleRecordHold,dbo.ChapinaResponseLog,dbo.CibancoResponseLog,BillPayment.BillersbACKUP202010,dbo.AgentCollectionConcept,dbo.TTOApiResponseLog,dbo.InpamexResponseLog,dbo.Owner,dbo.CorporacionesUnidasResponseLog,dbo.TransferClosedHolds,dbo.TrainingCommunique,dbo.UnitellerResponseLog,dbo.TransferHolds,dbo.DocumentTransfertStatus,dbo.CheckCredit,dbo.GatewayActionCode,dbo.TransferClosedDetail,dbo.LogForUnclaimedHoldsBatch,dbo.TransferClosed,BillPayment.AgentForBillers,BillPayment.Aggregator,dbo.GirosLatinosResponseLog,dbo.UploadFiles,BillPayment.Billers,BillPayment.BillersTempFidelity",int, ,"FK,PK"
IdStatusAction,dbo.GatewayReturnCode,int, ,FK
IdStatusChange,"dbo.StatusCustomerSAR,dbo.StatusBeneficiarySAR",bigint, ,PK
IdStatusChangePushMessage,"moneyalert.StatusChangePushMessage,moneyalert.StatusChangePushMessageDetail",bigint, ,"FK,PK"
IdStatusChangePushMessageDetail,moneyalert.StatusChangePushMessageDetail,bigint, ,PK
IdStatusFromReverse,"dbo.GatewayActionCodeAggregator,dbo.GatewayActionCode",int, ,FK
IdStatusMaxi,BillPayment.ResPonseCodesAggregator,int, , 
IdStatusReserved,dbo.TransferByHoldReserved,int, , 
IdStatusToSendCellularMsg,dbo.StatusToSendCellularMsg,int, ,PK
IdStoreProcedureUsage,moneyalert.StoreProcedureUsage,int, ,PK
IdSubcategoryOccupation,"dbo.Customer,dbo.OnWhoseBehalf,dbo.CustomerMirror",int, , 
IdSubOccupation,dbo.DictionarySubCategoryOccupation,int, , 
IdSuspiciousAgent,"dbo.AMLP_SuspiciousAgent,dbo.AMLP_SuspiciousAgentDetail,dbo.AMLP_SuspiciousAgentCurrent",int, ,"FK,PK"
IdSuspiciousAgentCurrent,dbo.AMLP_SuspiciousAgentCurrent,int, ,PK
IdSuspiciousAgentDetail,dbo.AMLP_SuspiciousAgentDetail,int, ,PK
IdSuspiciousAgentLock,dbo.AMLP_SuspiciousAgentLock,varchar,25,PK
IdTag,Teleprompter.FormatTags,int, , 
IdTaskPriority,"InternalSalesMonitor.CallHistory,InternalSalesMonitor.TaskPriorities",int, ,"FK,PK"
IdTaskStatus,"InternalSalesMonitor.CallHistory,InternalSalesMonitor.TaskStatuses",int, ,"FK,PK"
IdTax,dbo.TaxByState,int, ,PK
IdTaxDupli,dbo.Customer,int, , 
IdTaxIDType,"dbo.Agent,Corp.TaxIDType",int, ,"FK,PK"
IdTBillers,"Softgate.TBillers,Softgate.Billers",int, , 
IdTelephoneType,"dbo.TelephoneTypeCatalog,dbo.PhoneValidation",int, ,"FK,PK"
IdTextMessageInfinite,Infinite.TextMessageInfinite,bigint, ,PK
IdTextMessageStatus,"Infinite.TextMessageStatus,Infinite.TextMessageInfinite",int, ,"FK,PK"
IdTextRow,dbo.GeneralUpdateTablesLog,nvarchar,255, 
IdTicket,"dbo.Tickets,dbo.TicketDetails",int, ,"FK,PK"
IdTicketCloseReason,"dbo.Tickets,dbo.TicketCloseReasons",int, ,"FK,PK"
IdTicketDetails,dbo.TicketDetails,int, ,PK
IdTicketPriority,dbo.TicketPriorities,int, ,PK
IdTimeZone,"dbo.Agent,dbo.TimeZone,dbo.AgentMirror,dbo.RelationTimeZoneState",int, ,"FK,PK"
IdTipoFax,FAX.FolderPermissions,int, , 
IdToken,dbo.TokenSecurity,int, ,PK
IdTracking,dbo.PreTransferTrackingLog,int, , 
IdTrainingCommunique,"dbo.TrainingCommuniqueAgentAnswer,dbo.TrainingCommunique",int, ,"FK,PK"
IdTrainingCommuniqueAgentAnswer,"dbo.TrainingCommuniqueAgentAnswer,dbo.TrainingCommuniqueAgentLog",int, ,"FK,PK"
IdTrainingCommuniqueAgentLog,dbo.TrainingCommuniqueAgentLog,int, ,PK
IdTranfer,dbo.Unclaimed,int, , 
IdTransaction,"TransFerTo.Response,MoneyGram.TransactionOtherFields,dbo.Tickets,MoneyGram.Transaction",int, ,"FK,PK"
IdTransactionOtherFields,MoneyGram.TransactionOtherFields,int, ,PK
IdTransactionTTo,TransFerTo.TransferTTo,bigint, , 
IdTransactionUploadFile,dbo.TransactionUploadFile,int, ,PK
IdTransfer,"dbo.TransferByHoldReserved,dbo.TransferToBeClosed,dbo.TransferResend,dbo.FD_InquiryTicket,dbo.TransfersUnclaimed,dbo.MacroFinancieraSerial,dbo.WellsFargoLogFile,dbo.TransferOFACReport,dbo.TransferExRates,dbo.TransferSSN,dbo.PureMinutesTransaction,dbo.TransferRequestedOWB,dbo.MacroFinancieraLogFileTXT,MaxiMobile.TransferAdditionalInfo,dbo.BeneficiaryMirror,dbo.TransferAutomaticNotification,dbo.TransferFraud,dbo.SBReceiveUpdateMessageLog,Soporte.TransferUpdateRequest,dbo.SBSendUpdateMessageLog,dbo.SBMessageLog,dbo.PontualOrderID,dbo.InpamexSerial,moneyalert.Likes,dbo.InpamexSerial2,dbo.TransactionUploadFile,dbo.transferkill,dbo.TransferOFACInfo,dbo.BancoUnionOrderNum,dbo.AtlasTransaction,dbo.BancoUnionLogFileTXT,dbo.TestOfacLog,dbo.TransferOFACReview,dbo.Transfer,dbo.PreTransfer,dbo.SBSendOriginMessageLog,dbo.TransferDetail,dbo.SBReceiveOriginMessageLog,dbo.BrokenRulesByTransfer,dbo.StateFee,Infinite.TextMessageInfinite,dbo.TransferFile,dbo.LogError,MoneyGram.Transaction,dbo.PagosIntLogFileTXT,MoneyGram.CommunicationLogs,dbo.TransferNotAllowedResend,dbo.GirosLatinosSerial,dbo.TransferReasonNotCustomerPhone,dbo.TransferReasonNotCustomerPhone,dbo.TTApiSerial,Soporte.OFACSample,dbo.TransfersUpdateInProgress,dbo.TransferHolds,dbo.ConsecutivoPagosInt,dbo.ServiCentroSerial,dbo.PosTransfer,dbo.RelationTransferDocumentStatus,dbo.ServiCentroLogFileTXT,dbo.TransferPayInfo,dbo.Soporte_OfacTest,dbo.BancoIndustrialLogFileTXT,dbo.AgentBalance,dbo.PreTransferClosed",bigint, ,"FK,PK"
IdTransfer,"dbo.TransferByHoldReserved,dbo.TransferToBeClosed,dbo.TransferResend,dbo.FD_InquiryTicket,dbo.TransfersUnclaimed,dbo.MacroFinancieraSerial,dbo.WellsFargoLogFile,dbo.TransferOFACReport,dbo.TransferExRates,dbo.TransferSSN,dbo.PureMinutesTransaction,dbo.TransferRequestedOWB,dbo.MacroFinancieraLogFileTXT,MaxiMobile.TransferAdditionalInfo,dbo.BeneficiaryMirror,dbo.TransferAutomaticNotification,dbo.TransferFraud,dbo.SBReceiveUpdateMessageLog,Soporte.TransferUpdateRequest,dbo.SBSendUpdateMessageLog,dbo.SBMessageLog,dbo.PontualOrderID,dbo.InpamexSerial,moneyalert.Likes,dbo.InpamexSerial2,dbo.TransactionUploadFile,dbo.transferkill,dbo.TransferOFACInfo,dbo.BancoUnionOrderNum,dbo.AtlasTransaction,dbo.BancoUnionLogFileTXT,dbo.TestOfacLog,dbo.TransferOFACReview,dbo.Transfer,dbo.PreTransfer,dbo.SBSendOriginMessageLog,dbo.TransferDetail,dbo.SBReceiveOriginMessageLog,dbo.BrokenRulesByTransfer,dbo.StateFee,Infinite.TextMessageInfinite,dbo.TransferFile,dbo.LogError,MoneyGram.Transaction,dbo.PagosIntLogFileTXT,MoneyGram.CommunicationLogs,dbo.TransferNotAllowedResend,dbo.GirosLatinosSerial,dbo.TransferReasonNotCustomerPhone,dbo.TransferReasonNotCustomerPhone,dbo.TTApiSerial,Soporte.OFACSample,dbo.TransfersUpdateInProgress,dbo.TransferHolds,dbo.ConsecutivoPagosInt,dbo.ServiCentroSerial,dbo.PosTransfer,dbo.RelationTransferDocumentStatus,dbo.ServiCentroLogFileTXT,dbo.TransferPayInfo,dbo.Soporte_OfacTest,dbo.BancoIndustrialLogFileTXT,dbo.AgentBalance,dbo.PreTransferClosed",int, ,"FK,PK"
IdTransferAdditionalInfo,MaxiMobile.TransferAdditionalInfo,int, ,PK
IdTransferClosed,"dbo.TransferClosedHolds,dbo.PosTransfer,dbo.TransferClosedDetail,dbo.TransferClosed",int, ,"FK,PK"
IdTransferClosedDetail,"dbo.TransferClosedNote,dbo.TransferClosedDetail",int, ,"FK,PK"
IdTransferClosedHold,dbo.TransferClosedHolds,int, ,PK
IdTransferClosedNote,"dbo.TransferClosedNote,dbo.TransferClosedNoteNotification",int, ,"FK,PK"
IdTransferClosedNoteNotification,dbo.TransferClosedNoteNotification,int, ,PK
IdTransferClosedOnWhoseBehalf,dbo.TransferClosedOnWhoseBehalf,int, ,PK
IdTransferDetail,"dbo.TransferDetail,dbo.TransferNote",int, ,"FK,PK"
IdTransferExRates,dbo.TransferExRates,int, ,PK
IdTransferFraud,"dbo.TransferFraud,dbo.TransferFraudDetail",int, ,"FK,PK"
IdTransferFraudDetail,dbo.TransferFraudDetail,int, ,PK
IdTransferHold,dbo.TransferHolds,int, ,PK
IdTransferLN,lunex.TransferLN,bigint, ,PK
IdTransferModify,dbo.TransferModify,int, ,PK
IdTransferNote,"dbo.TransferNoteNotification,dbo.TransferNote",int, ,"FK,PK"
IdTransferNoteNotification,dbo.TransferNoteNotification,int, ,PK
IdTransferNoteType,"Operation.ProductTransferNote,dbo.TransferClosedNote,dbo.TransferNoteType,dbo.TransferNote",int, ,"FK,PK"
IdTransferOFACInfo,dbo.TransferOFACInfo,int, ,PK
IdTransferOFACReview,dbo.TransferOFACReview,int, ,PK
IdTransferOriginal,"dbo.PreTransfer,dbo.PreTransferClosed",int, , 
IdTransferPayInfo,dbo.TransferPayInfo,int, ,PK
IdTransferR,"BillPayment.TransferR,BillPayment.TransferR,Regalii.TransferR,Regalii.TransferR,Regalii.Notes",bigint, ,"FK,PK"
IdTransferReasonNotCustomerPhone,dbo.TransferReasonNotCustomerPhone,int, ,PK
IdTransferRequestedOWB,dbo.TransferRequestedOWB,int, , 
IdTransferResend,"dbo.Transfer,dbo.PreTransfer,dbo.PreTransferClosed",int, , 
IdTransfersCustomerInfoByPayer,"Soporte.CustomerDepositAccountMigration,dbo.TransfersCustomerInfoByPayer_BAK,dbo.TransfersCustomerInfoByPayer",int, ,PK
IdTransferTTo,TransFerTo.TransferTTo,int, ,PK
IdTransferUpdateRequest,Soporte.TransferUpdateRequest,bigint, ,PK
IdTransferWFEcheck,WellsFargo.TransferWFEcheck,int, ,PK
IdTransferWFEcheckLog,WellsFargo.TransferWFEcheckLogs,int, ,PK
IdType,"dbo.Owner-old,dbo.AgentOfacNoteHistory,dbo.Ownerofac,dbo.Status,dbo.OwnerREsp05Agsoto2021,dbo.AgentApplicationStatusHistory,dbo.Owner,dbo.DocumentTypes",int, , 
IdType,"dbo.Owner-old,dbo.AgentOfacNoteHistory,dbo.Ownerofac,dbo.Status,dbo.OwnerREsp05Agsoto2021,dbo.AgentApplicationStatusHistory,dbo.Owner,dbo.DocumentTypes",nvarchar,-1, 
IdTypeRequired,"dbo.KYCRule,dbo.DenyListCustomerActions,dbo.DenyListBeneficiaryActions",bit, , 
IdTypeTax,dbo.Customer,int, , 
IdTypeTaxId,dbo.TypeTaxId,int, ,PK
IdUpdateLog,Regalii.UpdateLog,int, ,PK
IdUploadAgentApp,dbo.UploadAgentApp,int, ,PK
IdUploadFile,"dbo.TransferByHoldReserved,dbo.UploadFilesDetail,dbo.ScannerProcessFile,dbo.PendingFilesAgentApp,dbo.PendingFilesAgent,dbo.UploadFiles",int, ,"FK,PK"
IdUploadFileDetail,dbo.UploadFilesDetail,int, ,PK
IdUser,"dbo.StatusCustomerSAR,dbo.TransferByHoldReserved,BillPayment.LogBillPaymentResponse,dbo.ConciliationMatch,dbo.Users,BillPayment.LogForBillers,TransFerTo.LogTransferTo,dbo.PosSettlement,dbo.LogForImages,dbo.MaxiCollectionAssigntmp,dbo.UsersSessionLog,dbo.AgentException,dbo.PureMinutesTransaction,dbo.LogForWaitingProcess,Operation.ProductTransferNote,dbo.CheckNote,dbo.BillPaymentTransactions,dbo.AgentUser,dbo.AgentUser,dbo.usersofac,msg.MessageSubcribers,dbo.AgentBankConfigAccount,moneyalert.CorporateChat,dbo.CertificateMachineData,dbo.BankDepositFile,dbo.PureMinutesTopUpTransaction,dbo.AgentStatusHistory,dbo.CellularPurchaseTransactions,dbo.TransferClosedNote,dbo.AMLP_SkippedSuspiciousAgent,dbo.UsersSession,dbo.TrainingCommuniqueAgentAnswer,dbo.PaymentType,Regalii.LogRegalii,dbo.OptionUsers_BK_20191029,Regalii.Notes,dbo.UserChangeHistory,dbo.UserOptionChangeHistory,Soporte.InfoLogForListener,dbo.AgentPreviewModuleLog,dbo.PayerDepositAccount,dbo.OptionUsersBP,dbo.Tickets,dbo.UserPcAccess,dbo.TicketDetails,dbo.TransferNote,Corp.OfacValidationReviewHistory,Corp.OfacValidation,dbo.TrainingCommuniqueAgentLog,lunex.LogLunex,dbo.GeneralUpdateTablesLog,dbo.CellularRtrPurchaseTransactions,dbo.PosTerminal,dbo.AgentPosAccount,MoneyGram.CommunicationLogs,Corp.AgentAuditDocumentsLog,dbo.FaxTrainingHistory,dbo.OptionUsers,dbo.OptionUsers,dbo.LogDbCorp,dbo.AgentPosMerchant,BillPayment.ValidationRules,dbo.LogDataCorp,dbo.OptionUsersBPTemp,dbo.OfacAudit,dbo.LogForListener,dbo.AgentPosTerminal,dbo.AMLP_SuspiciousAgentLock,dbo.OptionUsersTemp,dbo.OptionUsersTemp,dbo.CC_AccVerifByAg,dbo.UsersAditionalInfo,dbo.UsersTemp,dbo.TrainingCommunique,dbo.TransfersUpdateInProgress,dbo.PCAgentPosTerminal,dbo.CollectionUsers,dbo.CollectionUsers,dbo.PosTransfer,dbo.CallHistory,dbo.CallHistory,dbo.LogForUnclaimedHoldsBatch,lunex.Login,dbo.UploadAgentApp,dbo.GatewayConfigMail,dbo.BillPaymentNotes,dbo.errorOfacLFL,dbo.StatusBeneficiarySAR,dbo.UploadFiles,dbo.MaxiCollectionAssign",int, ,"FK,PK"
IdUserApprove,Corp.OfacValidationDetail,int, , 
IdUserAssigment,dbo.LogUserAssigment,int, , 
IdUserAssign,"collection.Groups,collection.Group_Assigment",int, , 
IdUserAuthorizedBy,"dbo.SpecialCommissionRule,dbo.SpecialCommissionRuleLog",int, ,FK
IdUserAuthorizer,"dbo.SpecialCommissionRule,dbo.SpecialCommissionRuleLog",int, ,FK
IdUserCorporate,"dbo.Corporate,dbo.Corporate",int, ,"FK,PK"
IdUserCreate,"dbo.PendingFilesAgentApp,dbo.PendingFilesAgent,dbo.RelationTransferDocumentStatus",int, ,FK
IdUserCreater,"dbo.DenyListIssuerChecks,dbo.DenyListBeneficiary,dbo.DenyListCustomer,dbo.WhiteListIssuerChecks",int, ,FK
IdUserCreation,"Corp.OfacValidationDetail,Corp.OfacValidationDetailMatch,Corp.OfacValidationDetailMatchAka",int, , 
IdUserDeleter,"dbo.DenyListIssuerChecks,dbo.DenyListBeneficiary,dbo.DenyListCustomer,dbo.WhiteListIssuerChecks",int, ,FK
IdUserLastChange,"dbo.AgentOfacNoteHistory,dbo.LogUserAssigment,dbo.AgentApplicationStatuses,dbo.AgentApplicationStatusHistory,dbo.Notifications,dbo.PendingFilesAgentApp,dbo.AgentAdditionalEmail,dbo.PendingFilesAgent,dbo.RelationAgentBusinessType,dbo.RelationTransferDocumentStatus",int, ,FK
IdUserLastUpdate,MoneyGram.Transaction,int, , 
idUserModified,"dbo.UserChangeHistory,dbo.UserOptionChangeHistory",int, , 
IdUserOpeningSalesRep,"dbo.Agent,dbo.XAgentFolios,dbo.AgentMirror",int, ,FK
IdUserPcAccess,dbo.UserPcAccess,int, ,PK
IdUserRelease,dbo.TransferOFACReport,int, , 
IdUserRelease1,"dbo.CheckOFACInfo,dbo.TransferOFACInfo",int, ,FK
IdUserRelease2,"dbo.CheckOFACInfo,dbo.TransferOFACInfo",int, ,FK
IdUserRequestedBy,"dbo.SpecialCommissionRule,dbo.SpecialCommissionRuleLog",int, ,FK
IdUserReview,"OfacAudit.OfacAuditReview,dbo.CheckOFACReview,dbo.TransferOFACReview",int, ,FK
IdUserReviewed,dbo.TrainingCommuniqueAgentAnswer,int, ,FK
IdUserSeller,"dbo.Seller,dbo.Seller,dbo.vendedores,dbo.SellerSessionLog,dbo.AgentApplication,dbo.Agent,dbo.XAgentFolios,dbo.AgentsReportWellsFargoDetail,dbo.AgentApplicationsResp05Agosto2021,dbo.InvItemSeller,dbo.AgentApplications,dbo.AgentMirror",float, ,"FK,PK"
IdUserSeller,"dbo.Seller,dbo.Seller,dbo.vendedores,dbo.SellerSessionLog,dbo.AgentApplication,dbo.Agent,dbo.XAgentFolios,dbo.AgentsReportWellsFargoDetail,dbo.AgentApplicationsResp05Agosto2021,dbo.InvItemSeller,dbo.AgentApplications,dbo.AgentMirror",int, ,"FK,PK"
IdUserSellerParent,dbo.Seller,int, , 
IdUserSender,msg.Messages,int, ,FK
IdUserSessionLog,dbo.UsersSessionLog,int, ,PK
IdUserType,"dbo.UsersType,dbo.Users,dbo.usersofac,dbo.UsersTemp",int, ,"FK,PK"
IdUserWhoEdited,dbo.PayerConfigScheduleLog,int, , 
IdUserWhoGenerate,dbo.AgentsReportWellsFargo,int, , 
IdValidateName,BIWS.ValidatedNameBI,int, ,PK
IdValidationRule,"dbo.SimpleComparisonRule,dbo.SimpleComparisonRule,dbo.SimpleComparisonRule,dbo.SimpleComparisonRule,dbo.RegularExpressionRule,dbo.RegularExpressionRule,dbo.RegularExpressionRule,dbo.RegularExpressionRule,dbo.RangeRule,dbo.RangeRule,dbo.RangeRule,dbo.RangeRule,BillPayment.ValidationRules,BillPayment.ValidationRules,BillPayment.RangeRule,BillPayment.RangeRule,BillPayment.RangeRule,BillPayment.RangeRule,BillPayment.RegularExpressionRule,BillPayment.RegularExpressionRule,BillPayment.RegularExpressionRule,BillPayment.RegularExpressionRule,BillPayment.LengthRule,BillPayment.LengthRule,BillPayment.LengthRule,BillPayment.LengthRule,dbo.ValidationRules,dbo.ValidationRules,BillPayment.SimpleComparisonRule,BillPayment.SimpleComparisonRule,BillPayment.SimpleComparisonRule,BillPayment.SimpleComparisonRule,dbo.LengthRule,dbo.LengthRule,dbo.LengthRule,dbo.LengthRule",int, ,"FK,PK"
IdValidator,"dbo.Validator,dbo.Validator,BillPayment.Validator,BillPayment.Validator,BillPayment.ValidationRules,BillPayment.ValidationRules,dbo.ValidationRules,dbo.ValidationRules",int, ,"FK,PK"
IdValidTransferStatusTransition,dbo.ValidTransferStatusTransition,int, ,PK
IdWellsFargo,dbo.WellsFargoLogFile,int, , 
idWellsFargoReportDetailExcel,dbo.WellsFargoReportDetailExcel,int, ,PK
IdWFAgentFolio,WellsFargo.WFAgentFolio,int, ,PK
IdWFConfig,WellsFargo.WFConfig,int, ,PK
IdWFPIN,WellsFargo.WFPIN,int, ,PK
IdWFShowIntro,WellsFargo.WFShowIntro,int, ,PK
IdWhiteListIssuerChecks,dbo.WhiteListIssuerChecks,int, ,PK
IdYubiMachineData,dbo.YubikeyMachineData,int, ,PK
IdZipCode,dbo.ZipCodeTimeZone,int, ,PK
ImagesWithinBundleCount,dbo.CheckBundle,int, , 
ImgBytes,Corp.MultiIRDPrintReport,varchar,-1, 
ImgOrder,Corp.MultiIRDPrintReport,int, , 
ImmediateResponse,dbo.Gateway,bit, , 
IncludePrefix,dbo.ClaimCodeProfile,bit, , 
IncomeFee,dbo.ProfitData,money, , 
IncomeFeeCancel,dbo.ProfitData,money, , 
IncomeFeeCancelLikeReject,dbo.ProfitData,money, , 
IncomeFeeRej,dbo.ProfitData,money, , 
Incremental,Soporte.OFACSample,int, , 
IndicativeRateAvailable,MoneyGram.CountryCurrency,bit, , 
InfoDate,Soporte.InfoLogForStoreProcedure,datetime, , 
InfoMessage,Soporte.InfoLogForStoreProcedure,nvarchar,-1, 
InitialDate,dbo.CustomerHistoryRequest,date, , 
InitialSequence,MoneyOrder.SequenceMovement,bigint, , 
InquiryReason,dbo.FD_InquiryTicket,varchar,500, 
InquiryReasonENG,dbo.FD_InquiryTicket,varchar,500, 
InsertDate,"dbo.ReportPendingTransferAccepted,dbo.AgentMirror,dbo.ReportPendingTransfer",datetime, , 
InsertedDate,dbo.LogForJobProcess,datetime, , 
InserteredDate,"dbo.AccountType,Infinite.TextMessageInfinite",datetime, , 
InterCode,Infinite.CellularNumber,nvarchar,10, 
InternalId,dbo.NSCatalogEntity,int, , 
InternalVerification,dbo.Status,bit, , 
Interval,"dbo.ServiceTimer,Services.ServiceConfigurationTick",decimal, , 
Interval,"dbo.ServiceTimer,Services.ServiceConfigurationTick",int, , 
InventoryNumber,dbo.AgentAppEquipmentDetails,nvarchar,-1, 
InvStatus,dbo.InvStatus,nvarchar,-1, 
IP,"dbo.UsersSessionLog,dbo.UsersSession,dbo.AgentPosTerminal",varchar,100, 
IpAddress,"dbo.GatewayWhiteList,dbo.GatewayUserSession,lunex.ServiceCredential",nvarchar,20, 
IPAddress,"dbo.GatewayWhiteList,dbo.GatewayUserSession,lunex.ServiceCredential",varchar,40, 
IpNumber,"Soporte.InfoLogForListener,dbo.LogForListener,dbo.errorOfacLFL",varchar,50, 
IPPFeeShare,"Softgate.TBillers,Softgate.Billers",money, , 
IrdMicr,dbo.CheckRejectHistory,varchar,100, 
IrdPrinted,dbo.CheckRejectHistory,bit, , 
IsAdmin,dbo.CollectionUsers,bit, , 
isAgent,dbo.AgentsReportWellsFargoDetail,bit, , 
IsAllowedToEdit,"BillPayment.EntityToValidate,dbo.EntityToValidate,BillPayment.ValidationRules,dbo.ValidationRules",bit, , 
IsAnActionStatus,dbo.Status,bit, , 
IsApply,ExRateService.ExRateSchedule,bit, , 
IsApproved,"dbo.AgentCreditApproval,Soporte.AgentCreditSuggest_SBQ,dbo.AgentCreditSuggest",bit, , 
IsBeneficiaryFullMatch,"dbo.TransferOFACReport,dbo.TransferOFACInfo",bit, , 
IsBeneficiaryOldProccess,dbo.TransferOFACInfo,bit, , 
IsBlackList,"dbo.BrokenRulesByTransfer,dbo.BrokenRulesByPretransfer",bit, , 
IsCancel,dbo.TransferModify,bit, , 
IsCheckImg,Corp.MultiIRDPrintReport,bit, , 
IsClosed,dbo.Soporte_OfacTest,bit, , 
IsConsecutive,dbo.KYCRule,bit, , 
IsCustomer,Infinite.CellularNumber,bit, , 
IsCustomerFullMatch,"dbo.TransferOFACReport,dbo.CheckOFACInfo,dbo.TransferOFACInfo",bit, , 
IsCustomerOldProccess,"dbo.CheckOFACInfo,dbo.TransferOFACInfo",bit, , 
ISD,dbo.CountryCallingCodes,varchar,10, 
IsDateOfIssueBySystem,dbo.Checks,bit, , 
IsDebit,dbo.AgentBalanceHelper,bit, , 
IsDefault,"Corp.AgentCollectTypeRelAgent,TransFerTo.Schema",bit, , 
IsDefaultOption,dbo.ActionAllowed,bit, , 
IsDel,FAX.InterFaxNotConfirmed,bit, , 
IsDelayed,Infinite.TextMessageInfinite,bit, , 
IsDeleted,"dbo.FaxFileHistory,Soporte.CitiesToDelete,Soporte.StateToDelete",bit, , 
IsDeleted,"dbo.FaxFileHistory,Soporte.CitiesToDelete,Soporte.StateToDelete",int, , 
IsDenyList,"dbo.BrokenRulesByTransfer,dbo.BrokenRulesByPretransfer",bit, , 
IsDirectMessage,dbo.CallHistory,bit, , 
IsDomestic,"BillPayment.BillersbACKUP202010,BillPayment.Billers",bit, , 
IsEnable,"dbo.FeeByOtherProducts,dbo.CommissionByOtherProducts",bit, , 
IsEnabled,"dbo.ActionNotes,dbo.CellularProducts,dbo.PayerRounding,InternalSalesMonitor.AgentSchemaDetails,dbo.CellularRtrProducts,dbo.PayerAmountBase,dbo.TokenSecurity,Services.ServiceConfiguration",bit, , 
IsEnableOtherAccount,CheckConfig.BankAccount,bit, , 
IsEndorsed,dbo.Checks,bit, , 
isError,dbo.LogForWaitingProcess,bit, , 
IsException,collection.Group_Assigment,bit, , 
IsExpire,dbo.KYCRule,bit, , 
IsFeePercentage,"dbo.FeeChecksHistoryDetail,dbo.FeeChecksDetail,dbo.FeeDetailByOtherProducts,dbo.FeeDetail,dbo.CellularProducts,dbo.CellularPurchaseTransactions,dbo.CellularRtrProducts,dbo.CellularRtrPurchaseTransactions",bit, , 
IsFilterByAgent,dbo.ModuloMaster,bit, , 
IsFixedFee,"BillPayment.BillersTempOct,BillPayment.BillersbACKUP202010,BillPayment.Billers",bit, , 
IsHold,dbo.AgentApplicationStatuses,bit, , 
IsInfoRequired,dbo.GatewayConfigMail,bit, , 
IsIRD,dbo.Checks,bit, , 
IsIssuerFullMatch,dbo.CheckOFACInfo,bit, , 
IsIssuerOldProccess,dbo.CheckOFACInfo,bit, , 
IsManual,"dbo.ACHMovement,dbo.ACHMovement_BK20200116",bit, , 
IsModify,"dbo.PreTransfer,dbo.PreTransferClosed",bit, , 
IsMonthly,dbo.AgentBalance,bit, , 
IsNegative,dbo.EmailCellularLog,bit, , 
Iso,dbo.CountryBirth,varchar,2, 
IsOFACDoubleVerification,"dbo.CheckOFACInfo,dbo.TransferOFACInfo",bit, , 
IsOnline,"moneyalert.BeneficiaryMobile,moneyalert.CustomerMobile",int, , 
IsPercent,dbo.AgentCommissionConfiguration,bit, , 
IsPercentage,dbo.TaxByState,bit, , 
IsPhysicalDeleted,dbo.UploadFiles,bit, , 
IsPrincipal,dbo.ContactEmail,bit, , 
IsProcessed,dbo.ScannerProcessFile,bit, , 
IsRead,dbo.AgentNews,bit, , 
IsRefunded,"dbo.Transfer,dbo.TransferClosed",bit, , 
IsReleased,"dbo.CheckHolds,MoneyOrder.SaleRecordHold,dbo.TransferClosedHolds,dbo.TransferHolds",bit, , 
IsRequiredCustomerPhoneNumber,"dbo.Transfer,dbo.TransferClosed",bit, , 
IsReverse,"dbo.GatewayActionCodeAggregator,dbo.AgentOtherCharge,dbo.GatewayActionCode",bit, , 
IsRunning,"dbo.CheckProcessorInFail,dbo.ProcessorInFail",bit, , 
IsSecondary,dbo.FD_InquiryTicketCustomMessages,bit, , 
IsSend,"dbo.EmailCellularLog,moneyalert.StatusChangePushMessage",bit, , 
IsShow,WellsFargo.WFShowIntro,bit, , 
